Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-20,2025,10,20,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-21,2025,10,21,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-22,2025,10,22,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-23,2025,10,23,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-24,2025,10,24,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-25,2025,10,25,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-26,2025,10,26,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-27,2025,10,27,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-28,2025,10,28,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-29,2025,10,29,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-30,2025,10,30,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-10-31,2025,10,31,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-01,2025,11,1,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-02,2025,11,2,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-03,2025,11,3,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-04,2025,11,4,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-05,2025,11,5,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-06,2025,11,6,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-07,2025,11,7,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-08,2025,11,8,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-09,2025,11,9,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-10,2025,11,10,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-11,2025,11,11,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-12,2025,11,12,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-13,2025,11,13,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-14,2025,11,14,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-15,2025,11,15,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-16,2025,11,16,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-17,2025,11,17,,,,,,,,,,,,,,,,,,,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-18,2025,11,18,†,-0.5,,-5.0,,-2.8,,20.8,,0.0,,0.0,,2.0,,2.0,,65.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-19,2025,11,19,†,3.0,,-4.5,,-0.8,,18.8,,0.0,,0.0,,0.0,T,0.0,T,65.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-20,2025,11,20,†,-1.5,,-3.0,,-2.3,,20.3,,0.0,,0.0,,0.0,T,0.0,T,65.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-21,2025,11,21,†,2.0,,-5.5,,-1.8,,19.8,,0.0,,0.0,,4.0,,4.0,,64.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-22,2025,11,22,†,2.0,,-0.5,,0.8,,17.2,,0.0,,15.0,,3.0,,18.0,,65.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-23,2025,11,23,†,-4.0,,-5.0,,-4.5,,22.5,,0.0,,0.0,,1.0,,1.0,,66.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-24,2025,11,24,†,-4.5,,-8.5,,-6.5,,24.5,,0.0,,0.0,,7.0,,7.0,,65.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-25,2025,11,25,†,-2.5,,-7.0,,-4.8,,22.8,,0.0,,0.0,,3.0,,3.0,,72.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-26,2025,11,26,†,-1.0,,-5.5,,-3.3,,21.3,,0.0,,0.0,,1.0,,1.0,,71.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-27,2025,11,27,†,-2.0,,-5.5,,-3.8,,21.8,,0.0,,4.4,,7.0,,11.4,,71.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-28,2025,11,28,†,0.5,,-8.0,,-3.8,,21.8,,0.0,,0.0,,0.0,,0.0,,76.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-29,2025,11,29,†,0.0,,-4.0,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,74.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-11-30,2025,11,30,†,1.0,,-7.0,,-3.0,,21.0,,0.0,,0.0,,1.0,,1.0,,73.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-01,2025,12,1,†,2.0,,-4.0,,-1.0,,19.0,,0.0,,0.0,,0.0,T,0.0,T,72.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-02,2025,12,2,†,0.0,,-4.0,,-2.0,,20.0,,0.0,,0.0,,1.0,,1.0,,70.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-03,2025,12,3,†,-1.0,,-4.5,,-2.8,,20.8,,0.0,,0.0,,3.0,,3.0,,71.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-04,2025,12,4,†,0.0,,-5.0,,-2.5,,20.5,,0.0,,0.0,,6.0,,6.0,,74.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-05,2025,12,5,†,-0.5,,-3.0,,-1.8,,19.8,,0.0,,0.0,,2.0,,2.0,,86.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-06,2025,12,6,†,0.0,,-4.0,,-2.0,,20.0,,0.0,,0.0,,10.0,,10.0,,75.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-07,2025,12,7,†,-0.5,,-3.0,,-1.8,,19.8,,0.0,,0.0,,11.0,,11.0,,90.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-08,2025,12,8,†,1.0,,-4.0,,-1.5,,19.5,,0.0,,0.0,,13.0,,13.0,,97.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-09,2025,12,9,†,0.5,,-5.0,,-2.3,,20.3,,0.0,,0.0,,10.0,,10.0,,100.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-10,2025,12,10,†,1.0,,-4.0,,-1.5,,19.5,,0.0,,0.0,,4.0,,4.0,,106.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-11,2025,12,11,†,0.0,,-5.0,,-2.5,,20.5,,0.0,,0.0,,1.0,,1.0,,104.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-12,2025,12,12,†,1.5,,-5.0,,-1.8,,19.8,,0.0,,0.0,,0.0,,0.0,,104.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-13,2025,12,13,†,4.0,,0.0,,2.0,,16.0,,0.0,,7.0,,0.0,T,7.0,,100.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-14,2025,12,14,†,3.0,,-0.5,,1.3,,16.7,,0.0,,46.0,,5.0,,51.0,,97.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-15,2025,12,15,†,4.5,,0.0,,2.3,,15.7,,0.0,,10.6,,3.0,,13.6,,101.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-16,2025,12,16,†,-1.0,,-5.0,,-3.0,,21.0,,0.0,,0.0,,21.0,,21.0,,100.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-17,2025,12,17,†,-4.0,,-8.0,,-6.0,,24.0,,0.0,,0.0,,11.0,,11.0,,121.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-18,2025,12,18,†,-1.0,,-7.0,,-4.0,,22.0,,0.0,,0.0,,23.0,,23.0,,127.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-19,2025,12,19,†,-6.0,,-10.0,,-8.0,,26.0,,0.0,,0.0,,0.0,T,0.0,T,137.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-20,2025,12,20,†,-5.0,,-8.5,,-6.8,,24.8,,0.0,,0.0,,17.0,,17.0,,132.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-21,2025,12,21,†,-4.0,,-6.5,,-5.3,,23.3,,0.0,,0.0,,16.0,,16.0,,145.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-22,2025,12,22,†,-5.5,,-8.0,,-6.8,,24.8,,0.0,,0.0,,44.0,,44.0,,152.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-23,2025,12,23,†,-5.5,,-9.5,,-7.5,,25.5,,0.0,,0.0,,31.0,,31.0,,181.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-24,2025,12,24,†,-1.5,,-9.5,,-5.5,,23.5,,0.0,,0.0,,16.0,,16.0,,181.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-25,2025,12,25,†,-3.0,,-8.0,,-5.5,,23.5,,0.0,,0.0,,20.0,,20.0,,176.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-26,2025,12,26,†,-2.5,,-7.5,,-5.0,,23.0,,0.0,,0.0,,5.0,,5.0,,190.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-27,2025,12,27,†,-6.0,,-17.0,,-11.5,,29.5,,0.0,,0.0,,0.0,T,0.0,T,180.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-28,2025,12,28,†,-2.0,,-12.5,,-7.3,,25.3,,0.0,,0.0,,4.0,,4.0,,177.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-29,2025,12,29,†,5.0,,-4.5,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,179.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-30,2025,12,30,†,6.0,,-1.0,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,171.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-12-31,2025,12,31,†,4.0,,2.0,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,170.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-01,2025,1,1,†,-6.0,,-11.0,,-8.5,,26.5,,0.0,,0.0,,1.0,,1.0,,178.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-02,2025,1,2,†,-3.5,,-10.5,,-7.0,,25.0,,0.0,,0.0,,6.0,,6.0,,175.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-03,2025,1,3,†,-3.0,,-8.0,,-5.5,,23.5,,0.0,,0.0,,3.0,,3.0,,177.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-04,2025,1,4,†,-3.0,,-6.0,,-4.5,,22.5,,0.0,,0.0,,2.0,,2.0,,175.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-05,2025,1,5,†,0.0,,-5.0,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,174.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-06,2025,1,6,†,4.0,,-4.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,171.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-07,2025,1,7,†,3.5,,0.0,,1.8,,16.2,,0.0,,0.0,,1.0,,1.0,,169.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-08,2025,1,8,†,2.0,,-3.0,,-0.5,,18.5,,0.0,,0.0,,0.0,,0.0,,168.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-09,2025,1,9,†,4.5,,-2.0,,1.3,,16.7,,0.0,,0.0,,17.0,,17.0,,167.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-10,2025,1,10,†,-1.5,,-3.0,,-2.3,,20.3,,0.0,,0.0,,0.0,T,0.0,T,181.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-11,2025,1,11,†,-3.0,,-7.5,,-5.3,,23.3,,0.0,,0.0,,0.0,T,0.0,T,177.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-12,2025,1,12,†,1.5,,-9.0,,-3.8,,21.8,,0.0,,0.0,,0.0,,0.0,,174.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-13,2025,1,13,†,4.0,,-6.0,,-1.0,,19.0,,0.0,,0.0,,0.0,,0.0,,171.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-14,2025,1,14,†,5.0,,1.0,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,170.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-15,2025,1,15,†,5.5,,2.0,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,167.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-16,2025,1,16,†,-3.5,,-5.5,,-4.5,,22.5,,0.0,,0.0,,0.0,,0.0,,166.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-17,2025,1,17,†,-7.0,,-10.0,,-8.5,,26.5,,0.0,,0.0,,0.0,,0.0,,166.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-18,2025,1,18,†,-5.0,,-11.0,,-8.0,,26.0,,0.0,,0.0,,0.0,,0.0,,166.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-19,2025,1,19,†,-3.5,,-9.0,,-6.3,,24.3,,0.0,,0.0,,0.0,,0.0,,165.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-20,2025,1,20,†,-2.5,,-9.0,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,162.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-21,2025,1,21,†,-1.0,,-9.5,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,162.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-22,2025,1,22,†,0.0,,-9.0,,-4.5,,22.5,,0.0,,0.0,,0.0,,0.0,,162.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-23,2025,1,23,†,-1.5,,-3.0,,-2.3,,20.3,,0.0,,0.0,,0.0,T,0.0,T,162.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-24,2025,1,24,†,-6.5,,-11.0,,-8.8,,26.8,,0.0,,0.0,,0.0,,0.0,,162.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-25,2025,1,25,†,-1.0,,-11.0,,-6.0,,24.0,,0.0,,0.0,,0.0,,0.0,,158.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-26,2025,1,26,†,5.5,,-4.5,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,158.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-27,2025,1,27,†,9.0,,1.5,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,157.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-28,2025,1,28,†,9.0,,1.5,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,156.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-29,2025,1,29,†,1.5,,0.5,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,156.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-30,2025,1,30,†,-1.5,,-5.0,,-3.3,,21.3,,0.0,,0.0,,13.0,,13.0,,156.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-01-31,2025,1,31,†,-2.5,,-6.0,,-4.3,,22.3,,0.0,,0.0,,25.0,,25.0,,169.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-01,2025,2,1,†,-10.0,,-12.0,,-11.0,,29.0,,0.0,,0.0,,7.0,,7.0,,182.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-02,2025,2,2,†,-11.0,,-14.0,,-12.5,,30.5,,0.0,,0.0,,14.0,,14.0,,185.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-03,2025,2,3,†,-16.5,,-22.0,,-19.3,,37.3,,0.0,,0.0,,2.0,,2.0,,194.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-04,2025,2,4,†,-13.0,,-21.0,,-17.0,,35.0,,0.0,,0.0,,0.0,T,0.0,T,191.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-05,2025,2,5,†,-11.0,,-18.0,,-14.5,,32.5,,0.0,,0.0,,0.0,,0.0,,187.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-06,2025,2,6,†,-10.0,,-15.0,,-12.5,,30.5,,0.0,,0.0,,0.0,T,0.0,T,186.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-07,2025,2,7,†,-7.5,,-15.5,,-11.5,,29.5,,0.0,,0.0,,0.0,T,0.0,T,186.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-08,2025,2,8,†,-8.5,,-12.5,,-10.5,,28.5,,0.0,,0.0,,0.0,T,0.0,T,182.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-09,2025,2,9,†,-8.5,,-15.5,,-12.0,,30.0,,0.0,,0.0,,0.0,,0.0,,181.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-10,2025,2,10,†,-14.0,,-19.0,,-16.5,,34.5,,0.0,,0.0,,0.0,,0.0,,178.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-11,2025,2,11,†,-8.0,,-17.5,,-12.8,,30.8,,0.0,,0.0,,0.0,,0.0,,177.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-12,2025,2,12,†,-4.5,,-14.0,,-9.3,,27.3,,0.0,,0.0,,0.0,,0.0,,177.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-13,2025,2,13,†,-3.0,,-12.5,,-7.8,,25.8,,0.0,,0.0,,0.0,,0.0,,177.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-14,2025,2,14,†,-6.0,,-11.0,,-8.5,,26.5,,0.0,,0.0,,0.0,,0.0,,175.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-15,2025,2,15,†,-4.0,,-11.0,,-7.5,,25.5,,0.0,,0.0,,6.0,,6.0,,174.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-16,2025,2,16,†,-1.5,,-7.0,,-4.3,,22.3,,0.0,,0.0,,1.2,,1.2,,179.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-17,2025,2,17,†,-0.5,,-6.5,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,177.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-18,2025,2,18,†,-1.0,,-7.0,,-4.0,,22.0,,0.0,,0.0,,3.0,,3.0,,177.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-19,2025,2,19,†,0.5,,-4.5,,-2.0,,20.0,,0.0,,0.0,,6.0,,6.0,,179.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-20,2025,2,20,†,-1.0,,-3.5,,-2.3,,20.3,,0.0,,0.0,,4.2,,4.2,,183.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-21,2025,2,21,†,-1.0,,-3.5,,-2.3,,20.3,,0.0,,0.0,,16.0,,16.0,,184.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-22,2025,2,22,†,1.0,,-1.5,,-0.3,,18.3,,0.0,,10.0,,6.0,,16.0,,196.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-23,2025,2,23,†,-0.5,,-3.5,,-2.0,,20.0,,0.0,,0.0,,13.0,,13.0,,196.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-24,2025,2,24,†,-1.0,,-4.0,,-2.5,,20.5,,0.0,,0.0,,9.0,,9.0,,203.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-25,2025,2,25,†,1.0,,-4.0,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,209.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-26,2025,2,26,†,3.0,,-5.0,,-1.0,,19.0,,0.0,,0.2,,0.0,,0.2,,206.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-27,2025,2,27,†,3.5,,-1.0,,1.3,,16.7,,0.0,,0.8,,0.0,,0.8,,204.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-02-28,2025,2,28,†,3.5,,-0.5,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,198.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-01,2025,3,1,†,6.0,,0.0,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,194.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-02,2025,3,2,†,4.0,,-1.0,,1.5,,16.5,,0.0,,0.0,,1.0,,1.0,,193.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-03,2025,3,3,†,3.5,,-4.5,,-0.5,,18.5,,0.0,,0.0,,0.0,T,0.0,T,192.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-04,2025,3,4,†,-3.0,,-4.0,,-3.5,,21.5,,0.0,,0.0,,5.0,,5.0,,190.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-05,2025,3,5,†,0.0,,-6.0,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,195.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-06,2025,3,6,†,1.5,,-6.5,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,193.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-07,2025,3,7,†,-2.0,,-5.0,,-3.5,,21.5,,0.0,,0.0,,16.0,,16.0,,193.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-08,2025,3,8,†,-1.0,,-5.0,,-3.0,,21.0,,0.0,,0.0,,68.0,,68.0,,207.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-09,2025,3,9,†,-1.0,,-4.5,,-2.8,,20.8,,0.0,,0.0,,35.0,,35.0,,268.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-10,2025,3,10,†,-6.0,,-9.0,,-7.5,,25.5,,0.0,,0.0,,10.0,,10.0,,273.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-11,2025,3,11,†,-3.5,,-7.5,,-5.5,,23.5,,0.0,,0.0,,10.0,,10.0,,272.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-12,2025,3,12,†,-3.5,,-6.0,,-4.8,,22.8,,0.0,,0.0,,33.0,,33.0,,268.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-13,2025,3,13,†,-5.5,,-7.5,,-6.5,,24.5,,0.0,,0.0,,10.0,,10.0,,298.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-14,2025,3,14,†,-6.0,,-10.0,,-8.0,,26.0,,0.0,,0.0,,0.0,T,0.0,T,286.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-15,2025,3,15,†,-5.0,,-9.0,,-7.0,,25.0,,0.0,,0.0,,14.0,,14.0,,271.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-16,2025,3,16,†,-4.5,,-10.0,,-7.3,,25.3,,0.0,,0.0,,2.0,,2.0,,276.0,,,,,
-122.95,50.07,WHISTLER ROUNDHOUSE,1108906,2025-03-17,2025,3,17,†,-5.0,,-10.0,,-7.5,,25.5,,0.0,,0.0,,2.0,,2.0,,272.0,,,,,
